amount,amount_ratio_to_typical,amount_zscore,is_new_device,is_new_payment_method,is_unusual_hour,hour_sin,hour_cos,recent_failed_count,customer_fail_ratio,velocity_1h,velocity_24h,secs_since_last_log,device_shared_count,is_risky,event_ts
1223.35,0.85,-0.15,0,0,0,-0.2588,0.9659,0,0.0,0,2,10.375,1,0,1770282017.360483
1181.87,1.006,0.009,0,0,0,0.7071,-0.7071,0,0.1,0,2,10.607,1,0,1770282146.042686
25.33,0.006,-0.892,1,1,0,-0.5,-0.866,0,0.1,1,2,0.0,0,1,1770282339.241715
664.02,0.164,-0.77,0,0,0,0.866,-0.5,0,0.1,0,1,10.463,0,0,1770282339.241715
23.01,0.006,-0.892,0,0,0,-0.5,-0.866,1,0.1,2,3,2.664,0,1,1770282352.600013
48.65,0.013,-0.856,0,1,0,-0.5,-0.866,0,0.1,3,4,2.502,0,1,1770282363.804383
34.04,0.009,-0.832,0,1,0,-0.5,-0.866,0,0.1,4,5,2.603,0,1,1770282376.305786
48.76,0.013,-0.829,0,0,0,-0.5,-0.866,1,0.2,5,6,0.617,0,1,1770282377.158742
58.62,0.017,-0.802,0,0,0,-0.5,-0.866,0,0.2,6,7,2.182,0,0,1770282385.022901
52.85,0.016,-0.78,0,0,0,-0.5,-0.866,0,0.2,7,8,0.02,0,1,1770282385.043176
59.61,0.018,-0.758,0,0,0,-0.5,-0.866,0,0.2,8,9,3.353,0,1,1770282412.628612
26.01,0.008,-0.766,0,0,0,-0.5,-0.866,1,0.3,9,10,2.034,0,1,1770282419.275974
38.31,0.012,-0.763,0,0,0,-0.5,-0.866,2,0.4,10,11,2.994,0,1,1770282438.234224
38.56,0.012,-0.744,0,0,0,-0.5,-0.866,0,0.4,11,12,3.561,0,1,1770282472.443134
56.68,0.018,-0.721,0,0,0,-0.5,-0.866,0,0.3,12,13,2.326,0,1,1770282481.678585
18.1,0.006,-0.714,0,0,0,-0.5,-0.866,0,0.3,13,14,1.614,0,1,1770282485.701295
52.26,0.018,-0.69,0,0,0,-0.5,-0.866,0,0.3,14,15,3.447,0,1,1770282516.113691
38.19,0.014,-0.679,0,0,0,-0.5,-0.866,0,0.2,15,16,3.86,0,1,1770282562.597794
2227.41,0.766,-0.435,0,0,0,-0.9659,0.2588,0,0.4,0,1,10.991,1,0,1770282594.665773
41.75,0.015,-0.664,0,0,0,-0.5,-0.866,0,0.2,16,17,4.587,0,1,1770282659.820944
767.86,0.833,-0.166,0,0,0,0.0,-1.0,0,0.0,0,3,10.758,0,0,1770282670.35602
54.37,0.02,-0.648,0,0,0,-0.5,-0.866,0,0.2,17,18,3.319,0,1,1770282686.459968
1185.64,0.366,-0.633,0,0,0,-0.7071,0.7071,0,0.1,0,0,12.168,1,0,1770283266.952804
194.62,0.358,-0.594,0,0,0,0.5,-0.866,0,0.0,0,0,12.204,1,0,1770283307.111798
2599.8,1.122,0.116,0,0,0,-0.5,0.866,1,0.1,0,1,10.167,0,0,1770283692.646657
5799.21,7.131,7.07,0,0,0,-0.2588,0.9659,0,0.1,0,0,11.885,1,0,1770283934.442706
4.0,0.004,-0.775,1,1,0,-0.7071,-0.7071,0,0.1,1,1,0.0,0,1,1770284547.173948
544.4,0.508,-0.384,0,0,0,0.7071,-0.7071,0,0.1,0,0,11.695,1,0,1770284547.173948
36.84,0.038,-0.714,0,0,0,-0.7071,-0.7071,0,0.0,2,2,2.248,0,1,1770284555.646725
40.01,0.043,-0.681,0,1,0,-0.7071,-0.7071,0,0.0,3,3,2.627,0,1,1770284568.475127
58.72,0.067,-0.641,0,0,0,-0.7071,-0.7071,0,0.0,4,4,3.061,0,1,1770284588.823757
7.71,0.009,-0.659,0,0,0,-0.7071,-0.7071,0,0.0,5,5,3.068,0,1,1770284609.318788
5.15,0.006,-0.638,0,0,0,-0.7071,-0.7071,0,0.0,6,6,0.791,0,1,1770284610.525195
36.37,0.048,-0.592,0,0,0,-0.7071,-0.7071,0,0.0,7,7,1.667,0,1,1770284614.822485
54.59,0.072,-0.578,0,0,0,-0.7071,-0.7071,1,0.1,8,8,2.13,0,1,1770284622.236468
24.97,0.033,-0.602,0,1,0,-0.7071,-0.7071,2,0.2,9,9,2.721,0,1,1770284636.435173
59.25,0.078,-0.574,0,0,0,-0.7071,-0.7071,3,0.3,10,10,3.97,0,1,1770284688.413222
47.3,0.065,-0.567,0,0,0,-0.7071,-0.7071,0,0.3,11,11,1.249,0,1,1770284690.898548
14.17,0.02,-0.579,0,0,0,-0.7071,-0.7071,0,0.3,12,12,2.879,0,1,1770284707.691041
3.21,0.005,-0.589,0,0,0,-0.7071,-0.7071,1,0.4,13,13,2.766,0,1,1770284722.58891
3.63,0.005,-0.572,0,0,0,-0.7071,-0.7071,0,0.4,14,14,3.246,0,1,1770284747.274714
50.91,0.078,-0.517,0,0,0,-0.7071,-0.7071,0,0.4,15,15,0.843,0,1,1770284748.598195
41.91,0.065,-0.525,0,0,0,-0.7071,-0.7071,1,0.5,16,16,2.674,0,1,1770284762.093568
4229.0,0.566,-0.315,0,0,0,-0.7071,-0.7071,0,0.0,0,1,11.095,0,0,1770284829.951296
29.01,0.046,-0.524,0,0,0,-0.7071,-0.7071,0,0.5,17,17,4.626,0,1,1770284863.2299
8.92,0.015,-0.529,0,0,0,-0.7071,-0.7071,0,0.4,18,18,2.243,0,1,1770284871.653229
25.21,0.042,-0.515,0,0,0,-0.7071,-0.7071,1,0.4,19,19,3.274,0,1,1770284897.060622
30.53,0.052,-0.499,0,0,0,-0.7071,-0.7071,0,0.3,20,20,2.246,0,1,1770284905.510093
8373.48,2.802,1.351,0,0,0,-0.5,-0.866,0,0.0,0,2,10.117,0,0,1770285579.042002
861.65,0.939,-0.048,0,0,0,-0.5,0.866,1,0.2,0,1,11.133,1,0,1770286130.006885
1793.46,0.917,-0.08,0,0,0,-0.866,-0.5,0,0.0,0,3,9.308,0,0,1770286243.016592
2934.06,0.693,-0.253,1,0,0,-1.0,-0.0,0,0.0,0,1,10.836,0,0,1770286499.288791
283.9,0.875,-0.138,0,0,0,-0.866,0.5,0,0.1,0,4,10.57,0,0,1770286570.009455
368.55,0.414,-0.459,0,0,0,0.7071,-0.7071,0,0.0,0,1,11.224,2,0,1770286698.24193
1691.0,0.632,-0.324,0,0,0,0.0,-1.0,1,0.2,0,4,10.406,1,0,1770287040.386437
208.65,0.415,-0.4,0,0,0,-1.0,-0.0,0,0.1,0,1,10.595,0,0,1770287481.202107
326.02,0.203,-0.742,0,0,0,0.2588,-0.9659,0,0.0,0,0,11.712,0,0,1770287693.228129
1814.32,0.914,-0.127,0,0,0,-0.5,0.866,0,0.1,0,1,9.945,0,0,1770287790.073028
986.71,0.872,-0.097,0,0,0,0.0,-1.0,0,0.0,0,2,10.256,0,0,1770288128.520009
1717.53,0.88,-0.117,0,0,0,-0.7071,0.7071,0,0.0,1,4,7.544,0,0,1770288130.893499
376.13,0.784,-0.17,0,0,0,-0.2588,0.9659,0,0.1,0,3,10.542,1,0,1770288265.951699
1994.66,0.858,-0.145,0,0,0,0.5,-0.866,1,0.1,0,4,9.452,1,1,1770288307.916359
22553.99,5.167,3.027,1,0,0,-0.866,-0.5,0,0.1,0,7,9.534,0,1,1770288472.671187
1686.2,0.493,-0.427,0,0,0,0.0,-1.0,0,0.0,0,1,10.487,0,0,1770288641.812946
6890.49,5.637,3.849,0,0,0,-0.866,0.5,0,0.2,0,1,10.171,0,0,1770288844.082555
2639.22,1.161,0.164,0,0,0,0.0,-1.0,0,0.1,0,0,12.072,0,0,1770289062.332418
777.21,0.248,-0.598,0,0,0,0.0,-1.0,0,0.0,0,0,11.713,1,0,1770289085.126711
1493.27,0.584,-0.292,0,0,0,-1.0,-0.0,0,0.1,0,0,11.381,2,0,1770289183.159601
2006.67,1.092,0.089,0,0,0,-0.5,0.866,0,0.0,0,1,10.113,0,0,1770289228.878149
326.94,0.462,-0.445,0,0,0,-0.9659,0.2588,0,0.0,0,0,11.449,0,0,1770289601.434882
218.8,0.589,-0.481,0,0,0,0.7071,-0.7071,0,0.2,0,2,10.069,0,0,1770289651.920649
426.86,0.419,-0.481,0,0,0,0.0,-1.0,0,0.2,0,0,12.02,0,0,1770289842.679909
6537.54,7.641,7.334,0,0,0,0.5,-0.866,0,0.1,0,1,10.776,1,0,1770290655.988668
12408.11,8.982,5.638,0,0,0,-0.9659,-0.2588,0,0.1,0,7,9.255,0,1,1770291274.915549
672.49,0.734,-0.249,0,0,1,0.9659,0.2588,0,0.0,0,1,10.228,0,0,1770291493.806771
2211.68,0.856,-0.136,0,0,0,-0.7071,-0.7071,0,0.1,0,4,9.421,1,1,1770291502.665767
977.88,0.467,-0.532,0,0,0,0.2588,-0.9659,0,0.0,0,1,11.122,0,0,1770291623.428223
1914.01,0.493,-0.384,0,0,0,-0.9659,-0.2588,0,0.1,0,2,10.849,0,0,1770291755.954955
1138.77,0.776,-0.228,0,0,0,-0.866,0.5,2,0.2,0,2,9.638,1,0,1770292374.66629
6626.35,1.48,0.351,0,0,0,-0.9659,0.2588,0,0.1,0,1,10.148,3,0,1770292471.594453
828.46,0.168,-0.344,0,0,0,0.866,-0.5,0,0.0,0,0,11.91,1,0,1770292656.367824
3931.31,1.648,0.388,0,0,0,-0.2588,-0.9659,0,0.0,0,3,10.193,0,0,1770292682.948803
6793.19,4.836,1.739,0,0,0,0.0,-1.0,0,0.0,0,0,12.362,0,0,1770292983.769277
1434.75,0.235,-0.813,0,0,0,-0.9659,0.2588,0,0.1,0,0,12.172,0,0,1770293309.356156
4471.15,1.552,1.033,0,0,0,-0.5,-0.866,0,0.4,0,2,9.295,1,0,1770293481.349762
488.57,0.733,-0.241,0,0,0,-0.9659,-0.2588,0,0.0,0,2,10.156,1,0,1770293502.816839
1699.68,0.379,-0.518,0,0,0,0.0,-1.0,0,0.1,0,1,11.074,0,0,1770293547.56505
122.89,0.3,-1.089,0,0,0,0.5,-0.866,0,0.3,0,0,11.713,0,0,1770294052.883942
221.88,0.317,-0.563,0,0,0,-0.7071,0.7071,0,0.0,0,1,8.554,0,0,1770294787.434804
319.19,0.461,-0.284,0,0,0,-1.0,-0.0,0,0.0,0,0,12.06,0,0,1770294799.716239
24075.58,3.752,2.216,0,0,0,-0.5,0.866,0,0.0,0,1,10.893,0,0,1770295913.948311
37930.52,7.63,4.882,1,0,0,-1.0,-0.0,0,0.1,0,8,8.938,0,1,1770296087.153915
4751.16,5.355,3.478,0,1,0,0.866,-0.5,0,0.1,0,0,11.499,1,0,1770296215.108114
1254.93,0.438,-0.472,0,0,0,-0.5,0.866,0,0.0,0,0,12.65,2,0,1770296394.008913
293.58,0.722,-0.127,0,0,0,-0.2588,0.9659,0,0.1,0,0,11.515,0,0,1770296422.101527
313.73,1.145,0.103,0,0,0,-0.9659,0.2588,0,0.0,0,3,10.328,0,0,1770296454.645351
1327.49,0.513,-0.421,0,0,0,-1.0,-0.0,0,0.0,0,1,11.05,0,0,1770296633.981601
3797.01,0.558,-0.362,0,0,0,-1.0,-0.0,0,0.0,1,2,6.585,0,0,1770296637.210132
868.17,0.363,-0.631,0,0,0,-0.2588,0.9659,0,0.0,0,1,10.479,0,0,1770297105.028114
626.68,0.22,-0.85,0,0,0,-0.2588,0.9659,0,0.0,0,1,10.994,0,0,1770297202.966789
415.33,0.329,-1.595,0,0,0,-0.866,0.5,0,0.0,0,0,11.373,0,0,1770297918.408249
473.25,0.166,-0.595,0,0,0,-1.0,-0.0,0,0.1,0,0,12.168,2,0,1770298040.407397
505.35,0.745,-0.308,0,0,0,0.7071,-0.7071,0,0.0,0,0,11.656,3,0,1770298778.639039
5431.0,1.432,0.407,0,0,0,0.0,-1.0,0,0.2,0,1,11.314,0,0,1770299171.394776
2571.31,2.168,1.255,0,0,0,-0.7071,-0.7071,0,0.0,0,1,9.806,0,0,1770299404.154483
680.18,0.591,-0.494,0,0,0,0.0,-1.0,0,0.0,0,0,12.063,0,0,1770299447.331408
629.27,1.637,2.037,0,0,0,-0.2588,-0.9659,0,0.0,0,0,12.745,1,0,1770299473.727512
2847.71,1.162,0.14,0,0,0,-0.2588,-0.9659,0,0.0,0,0,11.963,0,0,1770299501.336339
206.67,0.639,-0.402,0,0,0,-0.866,0.5,0,0.1,0,3,9.482,0,0,1770299695.880409
634.12,0.17,-0.619,0,0,0,0.7071,-0.7071,0,0.1,0,2,10.371,0,0,1770299887.482538
315.65,0.677,-0.658,0,0,0,0.2588,-0.9659,0,0.0,0,2,10.821,0,0,1770299894.63301
983.89,0.315,-0.671,0,0,0,-0.866,0.5,0,0.1,0,1,9.744,1,0,1770300313.437922
2207.06,1.504,0.533,1,0,0,0.9659,-0.2588,0,0.2,0,0,12.626,0,0,1770300534.189312
552.87,0.947,-0.047,0,0,0,-0.5,-0.866,0,0.0,0,2,10.99,1,0,1770300578.985948
373.83,0.216,-0.696,0,0,0,-0.5,0.866,0,0.1,0,0,11.497,1,0,1770300694.97304
3476.15,1.11,0.088,0,0,0,0.5,-0.866,1,0.1,0,1,9.375,1,0,1770300874.502015
1260.15,0.378,-0.487,0,0,0,0.0,-1.0,0,0.1,0,0,12.596,0,0,1770301261.111198
22239.63,10.955,6.287,1,0,0,-0.9659,0.2588,0,0.1,0,8,9.233,0,1,1770301498.881764
545.55,0.695,-0.417,0,0,0,-0.9659,0.2588,0,0.0,0,1,10.287,1,0,1770301777.870148
51543.23,8.542,5.152,0,0,0,-0.866,0.5,0,0.1,0,9,8.651,0,1,1770301800.640077
510.62,0.521,-0.44,0,0,0,-0.5,0.866,0,0.1,0,0,12.422,1,0,1770301849.3509
12290.74,3.363,2.469,0,0,0,-0.866,0.5,0,0.167,0,0,12.877,0,0,1770302054.615539
1990.03,0.643,-0.275,0,0,0,-0.866,0.5,0,0.0,0,3,9.728,0,0,1770302354.076861
4439.16,0.866,-0.07,1,0,0,-0.9659,0.2588,0,0.0,0,0,11.674,0,0,1770303291.959261
940.26,0.595,-0.373,0,0,0,-0.5,-0.866,0,0.0,0,1,9.659,0,0,1770303359.769783
986.7,0.677,-0.291,0,0,0,0.7071,-0.7071,0,0.1,0,3,11.223,0,0,1770303539.705526
1080.97,0.443,-0.554,0,0,0,-0.866,0.5,0,0.1,0,0,11.659,0,0,1770303633.242473
71082.47,9.533,5.411,0,0,0,-0.866,0.5,0,0.1,1,10,7.688,0,1,1770303982.364332
1742.98,0.839,-0.154,1,0,0,0.5,-0.866,0,0.0,0,0,12.135,1,0,1770304302.784718
575.45,0.2,-0.924,0,0,0,-0.2588,0.9659,0,0.1,0,1,10.192,0,0,1770305515.398324
241.77,0.359,-0.777,0,0,0,0.2588,-0.9659,0,0.0,0,1,8.845,3,0,1770305719.199313
1486.68,0.559,-0.801,0,0,0,-0.5,-0.866,0,0.0,0,1,10.244,0,0,1770305993.23456
258.96,0.848,-0.239,0,0,0,0.866,-0.5,0,0.0,0,0,12.778,0,0,1770306012.518733
11.72,0.039,-1.537,1,1,0,-0.7071,0.7071,0,0.0,1,1,0.0,1,1,1770306012.518733
53.83,0.185,-1.223,0,0,0,-0.7071,0.7071,0,0.0,2,2,1.471,1,1,1770306015.873379
37.83,0.134,-1.248,0,0,0,-0.7071,0.7071,0,0.0,3,3,3.509,1,1,1770306048.289639
18.24,0.067,-1.29,0,0,0,-0.7071,0.7071,0,0.0,4,4,1.724,1,1,1770306052.898486
30.19,0.114,-1.171,0,1,0,-0.7071,0.7071,0,0.0,5,5,1.655,1,1,1770306057.130004
20.97,0.082,-1.17,0,0,0,-0.7071,0.7071,0,0.0,6,6,3.331,1,1,1770306084.092349
52.74,0.212,-0.968,0,0,0,-0.7071,0.7071,0,0.0,7,7,2.853,1,1,1770306100.423964
54.95,0.221,-0.957,0,0,0,-0.7071,0.7071,1,0.1,8,8,0.634,1,1,1770306101.308795
41.33,0.171,-0.995,0,0,0,-0.7071,0.7071,0,0.1,9,9,3.559,1,1,1770306135.446683
32.79,0.135,-1.037,0,0,0,-0.7071,0.7071,1,0.2,10,10,2.388,1,1,1770306145.342406
41.85,0.178,-0.96,0,0,0,-0.7071,0.7071,0,0.2,11,11,1.753,1,0,1770306150.114736
13.34,0.057,-1.101,0,0,0,-0.7071,0.7071,1,0.3,12,12,2.424,1,1,1770306160.403307
18.6,0.079,-1.075,0,0,0,-0.7071,0.7071,2,0.4,13,13,2.394,1,1,1770306170.362944
27270.32,3.582,1.933,0,0,0,-0.9659,0.2588,0,0.0,0,0,12.16,0,0,1770306182.390866
57.3,0.243,-0.883,0,0,0,-0.7071,0.7071,3,0.5,14,14,3.232,1,1,1770306194.700728
37.2,0.162,-0.959,0,0,0,-0.7071,0.7071,0,0.5,15,15,2.509,1,1,1770306205.998284
14.39,0.063,-1.073,0,0,0,-0.7071,0.7071,1,0.6,16,16,3.446,1,1,1770306236.360313
25.64,0.111,-1.017,0,0,0,-0.7071,0.7071,2,0.7,17,17,3.949,1,1,1770306287.264795
2064.81,0.54,-0.441,0,0,0,-0.9659,-0.2588,0,0.2,0,1,8.881,0,0,1770306362.857718
9727.21,5.176,4.552,0,0,0,-1.0,-0.0,0,0.1,0,0,12.873,0,1,1770306488.220437
408.65,0.446,-0.517,0,0,0,0.5,-0.866,1,0.1,0,2,9.623,0,0,1770306601.498979
613.54,0.528,-0.653,0,0,0,-0.7071,-0.7071,0,0.1,0,2,11.063,1,0,1770307634.324459
845.92,0.889,-0.102,0,0,0,-0.2588,0.9659,0,0.0,0,0,12.083,1,0,1770307667.279802
3190.99,0.724,-0.244,0,0,0,-0.866,0.5,0,0.2,0,0,11.77,0,0,1770307759.139624
12280.09,2.672,1.328,0,0,0,-0.9659,0.2588,0,0.0,0,0,11.513,0,0,1770308199.227556
3590.24,0.442,-0.496,0,0,0,0.7071,-0.7071,0,0.1,0,0,12.655,1,0,1770308323.733742
693.21,0.463,-0.521,0,0,0,-0.7071,-0.7071,0,0.1,0,0,11.845,0,0,1770308605.535007
3330.07,1.591,0.847,0,0,0,-0.7071,0.7071,0,0.0,0,1,11.21,0,0,1770309038.462882
218.4,0.68,-0.356,0,0,0,-0.9659,0.2588,0,0.1,0,3,9.186,0,0,1770309449.898906
3523.92,1.146,0.113,0,0,0,-0.7071,0.7071,0,0.0,0,4,8.882,0,0,1770309556.709244
612.3,0.363,-0.556,0,0,0,-0.2588,0.9659,0,0.1,0,1,9.237,1,0,1770310961.372927
880.73,1.05,0.027,0,0,0,-0.2588,0.9659,0,0.1,0,0,12.865,0,0,1770311151.341919
2316.01,1.136,0.243,0,0,0,-0.9659,0.2588,0,0.1,0,0,12.13,1,0,1770311209.852853
393.35,0.665,-0.356,0,0,0,0.5,-0.866,0,0.2,0,0,11.746,0,0,1770311280.809717
1073.19,0.578,-0.413,0,0,0,0.2588,-0.9659,0,0.1,0,1,10.993,2,0,1770311851.734069
481.33,0.182,-0.815,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.314,1,0,1770311905.922866
650.68,1.395,0.804,0,0,0,0.866,-0.5,1,0.1,0,3,9.399,0,0,1770311969.890728
916.81,0.395,-0.623,0,0,0,-0.2588,-0.9659,0,0.1,0,5,10.08,1,0,1770312169.056401
659.36,0.399,-0.52,0,0,0,-0.866,0.5,0,0.1,1,2,7.548,1,0,1770312858.176092
964.9,0.451,-0.522,0,0,0,-0.2588,0.9659,0,0.1,0,0,12.203,0,0,1770312872.717464
696.45,0.395,-0.64,0,0,0,-0.2588,0.9659,0,0.0,0,1,10.639,0,0,1770313459.741159
1697.13,1.531,1.302,0,0,0,0.9659,-0.2588,0,0.0,0,0,14.085,0,0,1770313460.90035
1650.81,0.55,-0.431,0,0,0,-0.7071,0.7071,0,0.1,0,2,9.538,1,0,1770314193.220913
616.56,1.534,1.628,0,0,0,0.2588,-0.9659,0,0.0,0,1,9.624,1,0,1770314602.112643
512.64,0.335,-0.321,0,0,0,-1.0,-0.0,0,0.0,0,1,9.983,0,0,1770314643.822753
2883.02,0.715,-0.255,0,0,0,-0.5,0.866,0,0.0,0,0,11.936,0,0,1770315062.243966
5364.2,2.166,2.505,0,0,0,-0.9659,-0.2588,1,0.2,0,0,11.876,0,0,1770315177.8757
742.86,0.281,-0.866,0,0,1,0.9659,0.2588,0,0.2,0,0,11.759,0,0,1770315419.643227
34509.99,10.946,5.615,1,0,0,-0.2588,0.9659,0,0.1,0,9,9.547,0,1,1770315500.366534
146.66,0.152,-0.667,0,0,0,0.5,-0.866,0,0.1,0,1,9.895,1,0,1770316053.263561
1256.21,0.872,-0.116,0,0,0,-0.866,-0.5,0,0.1,0,1,9.471,0,0,1770316516.684581
1104.28,1.017,0.013,0,0,0,0.9659,-0.2588,0,0.0,0,1,11.171,0,0,1770317023.911953
1249.08,0.443,-0.465,0,0,0,-0.9659,-0.2588,0,0.0,0,1,9.948,2,0,1770317294.891751
168.77,0.172,-0.612,0,0,0,0.866,-0.5,0,0.2,0,3,10.644,0,1,1770317820.733838
6580.52,2.058,0.932,0,0,0,-0.866,0.5,0,0.0,0,0,11.771,1,0,1770317968.203757
898.35,0.493,-0.497,0,0,1,0.9659,0.2588,0,0.1,0,2,8.745,2,0,1770318130.696388
92696.69,9.878,5.237,1,0,1,0.0,1.0,0,0.1,0,10,9.564,0,1,1770318228.88909
1722.11,0.588,-0.342,0,0,0,-0.9659,0.2588,1,0.2,0,1,11.106,1,0,1770318380.917365
478.27,0.599,-0.311,1,0,0,0.7071,-0.7071,0,0.1,0,0,12.107,2,0,1770318694.227573
914.43,0.715,-0.269,0,0,0,-0.7071,0.7071,0,0.0,0,0,11.702,1,0,1770318978.19624
2679.2,0.618,-0.315,0,0,0,0.5,-0.866,0,0.0,0,0,12.264,0,0,1770318981.060914
5632.29,1.025,0.022,0,0,0,-1.0,-0.0,0,0.0,0,0,11.394,0,0,1770319211.384461
241.51,0.352,-1.377,0,0,0,-0.7071,0.7071,0,0.0,0,0,12.738,0,0,1770319257.912822
2116.5,0.63,-0.341,0,0,0,-0.866,-0.5,0,0.0,0,1,11.155,0,0,1770319655.501628
249.86,0.298,-0.384,0,0,0,-0.2588,0.9659,0,0.1,0,1,9.065,0,0,1770319798.231221
1097.54,0.65,-0.29,0,0,0,-0.7071,0.7071,1,0.1,0,0,11.429,0,0,1770320251.143271
2473.55,1.455,0.411,0,0,0,0.7071,-0.7071,0,0.1,0,1,11.102,1,0,1770320917.444539
915.58,0.188,-0.734,0,0,0,-0.9659,0.2588,0,0.1,0,0,11.659,0,0,1770320966.098402
8589.66,3.57,2.545,0,0,0,-0.2588,0.9659,0,0.1,0,1,9.786,0,0,1770321418.010541
562.21,0.558,-0.365,1,0,0,0.2588,-0.9659,0,0.2,0,1,10.364,0,0,1770321545.573592
3232.69,4.421,3.375,0,0,0,0.5,-0.866,0,0.4,0,0,12.318,0,0,1770321723.813309
1201.53,0.358,-0.88,0,0,0,-0.5,-0.866,0,0.1,0,1,10.749,0,0,1770321827.336313
4900.34,1.505,0.454,0,0,0,-0.9659,0.2588,0,0.0,0,1,8.317,1,0,1770322058.685876
9443.59,5.096,4.032,0,0,0,0.866,-0.5,0,0.1,0,0,11.713,0,0,1770322381.474711
1235.28,0.382,-0.479,0,0,1,0.866,0.5,0,0.1,0,1,9.964,0,0,1770322515.439894
371.79,0.461,-0.447,0,0,0,-0.9659,0.2588,0,0.0,0,0,11.641,0,0,1770322529.030665
7655.94,1.265,0.196,0,0,0,-0.9659,-0.2588,0,0.0,0,2,11.049,0,0,1770323105.951974
1706.31,0.66,-0.321,0,0,0,-0.2588,0.9659,1,0.2,0,3,10.367,1,0,1770323305.035482
133238.77,11.258,5.763,0,0,1,0.5,0.866,0,0.1,0,11,8.621,0,1,1770323776.090684
1445.39,0.622,-0.365,0,0,0,-1.0,-0.0,0,0.1,0,2,10.6,0,0,1770323837.617872
330.5,0.345,-0.599,0,0,0,-0.9659,-0.2588,0,0.1,0,1,10.003,1,0,1770323950.780749
2136.12,0.646,-0.307,0,0,0,-0.866,0.5,0,0.0,0,0,11.918,0,0,1770324543.792687
802.28,0.167,-0.74,0,0,0,-0.5,-0.866,0,0.0,0,0,11.723,0,0,1770324570.831936
3330.47,0.831,-0.152,0,0,0,-0.5,0.866,0,0.0,0,1,9.169,0,0,1770324656.826343
415.93,0.418,-0.505,0,0,0,-0.2588,-0.9659,0,0.0,0,0,12.388,1,0,1770324733.006839
11501.59,7.701,7.309,0,0,0,0.0,-1.0,0,0.1,0,1,10.094,0,0,1770324736.216652
1394.46,0.772,-0.201,0,0,0,0.0,-1.0,0,0.0,0,2,11.018,1,0,1770324948.039526
1972.29,0.816,-0.113,0,0,0,0.7071,-0.7071,0,0.0,0,2,10.39,0,0,1770325203.558161
2816.64,1.386,0.362,0,0,1,0.5,0.866,0,0.1,0,1,9.446,0,0,1770325527.736898
290.51,0.19,-0.391,0,0,0,-0.2588,-0.9659,1,0.1,0,2,9.296,0,0,1770325539.062348
1586.79,1.176,0.145,1,0,0,-0.866,0.5,0,0.1,0,1,11.284,0,0,1770325644.277077
229822.22,15.018,7.401,0,0,1,0.5,0.866,0,0.0,1,12,7.554,0,1,1770325682.919871
1207.09,1.187,0.162,0,0,0,-0.7071,0.7071,0,0.0,0,0,12.679,0,0,1770325817.323273
912.97,0.909,-0.119,0,0,0,-0.9659,0.2588,0,0.0,0,0,11.397,2,0,1770325975.084449
404.62,0.783,-0.201,0,0,0,-0.9659,0.2588,0,0.1,0,1,10.784,1,0,1770326004.019583
2822.38,0.666,-0.254,0,0,0,0.9659,-0.2588,0,0.2,0,0,11.367,0,0,1770326130.460174
1580.53,0.364,-0.522,0,0,0,-0.2588,0.9659,0,0.0,0,0,11.603,0,0,1770326562.746669
4559.27,8.318,15.0,0,0,0,-0.7071,0.7071,0,0.1,0,0,11.892,2,0,1770326796.13594
615.26,0.089,-0.291,0,0,0,0.7071,-0.7071,0,0.1,0,0,13.1,0,0,1770326801.414427
447.05,0.908,-0.136,0,0,0,-0.9659,0.2588,0,0.1,0,0,12.506,1,0,1770326841.765458
785.74,1.14,0.114,0,0,0,-1.0,-0.0,0,0.0,0,2,10.376,0,0,1770326866.793362
11498.35,4.545,2.497,0,0,0,-0.866,0.5,0,0.1,0,1,10.542,2,0,1770327057.598862
2262.35,0.471,-0.385,0,0,0,-0.9659,-0.2588,1,0.4,0,0,12.487,0,0,1770327256.334531
6819.85,6.73,4.765,0,0,0,0.2588,-0.9659,0,0.1,0,0,11.569,0,0,1770327639.494775
559.92,0.96,-0.036,0,0,0,0.2588,-0.9659,0,0.0,0,1,10.216,1,0,1770327913.626019
1823.05,0.548,-0.417,1,0,0,-0.2588,0.9659,0,0.0,0,2,9.059,1,1,1770328249.277466
3739.96,1.069,0.053,1,0,0,-0.9659,-0.2588,0,0.0,0,1,11.028,0,0,1770329053.891752
922.39,0.655,-0.736,0,0,0,0.2588,-0.9659,0,0.3,0,0,11.511,1,0,1770329929.907215
1163.02,0.854,-0.248,0,0,0,0.7071,-0.7071,0,0.0,0,0,11.452,0,0,1770330051.536225
1003.7,0.987,-0.011,0,0,0,-0.5,0.866,1,0.1,0,1,8.442,0,0,1770330453.632271
552.24,0.629,-0.296,0,0,0,0.2588,-0.9659,1,0.1,0,0,12.894,0,0,1770331100.535241
1095.93,1.197,0.157,0,0,0,-1.0,-0.0,0,0.2,0,1,10.714,1,0,1770331130.021028
2679.54,1.201,0.155,0,0,0,0.7071,-0.7071,0,0.0,0,0,11.736,0,0,1770331604.761289
515.07,0.307,-0.612,0,0,0,-0.866,0.5,0,0.0,0,1,11.26,0,0,1770331987.014336
303.95,1.087,0.225,0,0,0,-1.0,-0.0,0,0.0,0,0,13.489,0,0,1770332544.791631
613.65,0.42,-0.557,0,0,0,0.0,-1.0,0,0.1,0,1,10.084,0,0,1770332569.762609
